disciplina;curso;ano;tema;habilidade_codigo;texto_oficial;agrupamento_fonte
Matemática;Ensino Médio;1ª série;Competência específica 3;EM13MAT306;Resolver e elaborar problemas em contextos que envolvem fenômenos periódicos reais (ondas sonoras, fases da lua, movimentos cíclicos, entre outros) e comparar suas representações com as funções seno e cosseno, no plano cartesiano, com ou sem apoio de aplicativos de álgebra e geometria.;unidade_tematica
Matemática;Ensino Médio;1ª série;Competência específica 3;EM13MAT307;Empregar diferentes métodos para a obtenção da medida da área de uma superfície (reconfigurações, aproximação por cortes etc.) e deduzir expressões de cálculo para aplicá-las em situações reais (como o remanejamento e a distribuição de plantações, entre outros), com ou sem apoio de tecnologias digitais.;unidade_tematica
Matemática;Ensino Médio;1ª série;Competência específica 3;EM13MAT308;Aplicar as relações métricas, incluindo as leis do seno e do cosseno ou as noções de congruência e semelhança, para resolver e elaborar problemas que envolvem triângulos, em variados contextos.;unidade_tematica
Matemática;Ensino Médio;1ª série;Competência específica 3;EM13MAT309;Resolver e elaborar problemas que envolvem o cálculo de áreas totais e de volumes de prismas, pirâmides e corpos redondos em situações reais (como o cálculo do gasto de material para revestimento ou pinturas de objetos cujos formatos sejam composições dos sólidos estudados), com ou sem apoio de tecnologias digitais.;unidade_tematica
Matemática;Ensino Médio;1ª série;Competência específica 3;EM13MAT310;Resolver e elaborar problemas de contagem envolvendo agrupamentos ordenáveis ou não de elementos, por meio dos princípios multiplicativo e aditivo, recorrendo a estratégias diversas, como o diagrama de árvore.;unidade_tematica
Matemática;Ensino Médio;1ª série;Competência específica 3;EM13MAT311;Identificar e descrever o espaço amostral de eventos aleatórios, realizando contagem das possibilidades, para resolver e elaborar problemas que envolvem o cálculo da probabilidade.;unidade_tematica
Matemática;Ensino Médio;1ª série;Competência específica 3;EM13MAT312;Resolver e elaborar problemas que envolvem o cálculo de probabilidade de eventos em experimentos aleatórios sucessivos.;unidade_tematica
Matemática;Ensino Médio;1ª série;Competência específica 3;EM13MAT313;Utilizar, quando necessário, a notação científica para expressar uma medida, compreendendo as noções de algarismos significativos e algarismos duvidosos, e reconhecendo que toda medida é inevitavelmente acompanhada de erro.;unidade_tematica
Matemática;Ensino Médio;1ª série;Competência específica 3;EM13MAT314;Resolver e elaborar problemas que envolvem grandezas determinadas pela razão ou pelo produto de outras (velocidade, densidade demográfica, energia elétrica etc.).;unidade_tematica
Matemática;Ensino Médio;1ª série;Competência específica 3;EM13MAT315;Investigar e registrar, por meio de um fluxograma, quando possível, um algoritmo que resolve um problema.;unidade_tematica
Matemática;Ensino Médio;1ª série;Competência específica 3;EM13MAT316;Resolver e elaborar problemas, em diferentes contextos, que envolvem cálculo e interpretação das medidas de tendência central (média, moda, mediana) e das medidas de dispersão (amplitude, variância e desvio padrão).;unidade_tematica
Matemática;Ensino Médio;1ª série;Competência específica 4;EM13MAT401;Converter representações algébricas de funções polinomiais de 1º grau em representações geométricas no plano cartesiano, distinguindo os casos nos quais o comportamento é proporcional, recorrendo ou não a softwares ou aplicativos de álgebra e geometria dinâmica.;unidade_tematica
Matemática;Ensino Médio;1ª série;Competência específica 4;EM13MAT402;Converter representações algébricas de funções polinomiais de 2º grau em representações geométricas no plano cartesiano, distinguindo os casos nos quais uma variável for diretamente proporcional ao quadrado da outra, recorrendo ou não a softwares ou aplicativos de álgebra e geometria dinâmica, entre outros materiais.;unidade_tematica
Matemática;Ensino Médio;1ª série;Competência específica 4;EM13MAT403;Analisar e estabelecer relações, com ou sem apoio de tecnologias digitais, entre as representações de funções exponencial e logarítmica expressas em tabelas e em plano cartesiano, para identificar as características fundamentais (domínio, imagem, crescimento) de cada função.;unidade_tematica
Matemática;Ensino Médio;1ª série;Competência específica 4;EM13MAT404;Analisar funções definidas por uma ou mais sentenças (tabela do Imposto de Renda, contas de luz, água, gás etc.), em suas representações algébrica e gráfica, identificando domínios de validade, imagem, crescimento e decrescimento, e convertendo essas representações de uma para outra, com ou sem apoio de tecnologias digitais.;unidade_tematica
Matemática;Ensino Médio;1ª série;Competência específica 4;EM13MAT405;Utilizar conceitos iniciais de uma linguagem de programação na implementação de algoritmos escritos em linguagem corrente e/ou matemática.;unidade_tematica
Matemática;Ensino Médio;1ª série;Competência específica 4;EM13MAT406;Construir e interpretar tabelas e gráficos de frequências com base em dados obtidos em pesquisas por amostras estatísticas, incluindo ou não o uso de softwares que inter-relacionem estatística, geometria e álgebra.;unidade_tematica
Matemática;Ensino Médio;1ª série;Competência específica 4;EM13MAT407;Interpretar e comparar conjuntos de dados estatísticos por meio de diferentes diagramas e gráficos (histograma, de caixa (box-plot), de ramos e folhas, entre outros), reconhecendo os mais eficientes para sua análise.;unidade_tematica
Matemática;Ensino Médio;1ª série;Competência específica 5;EM13MAT501;Investigar relações entre números expressos em tabelas para representá-los no plano cartesiano, identificando padrões e criando conjecturas para generalizar e expressar algebricamente essa generalização, reconhecendo quando essa representação é de função polinomial de 1º grau.;unidade_tematica
Matemática;Ensino Médio;1ª série;Competência específica 5;EM13MAT502;Investigar relações entre números expressos em tabelas para representá-los no plano cartesiano, identificando padrões e criando conjecturas para generalizar e expressar algebricamente essa generalização, reconhecendo quando essa representação é de função polinomial de 2º grau do tipo y = ax2.;unidade_tematica
Matemática;Ensino Médio;1ª série;Competência específica 5;EM13MAT503;Investigar pontos de máximo ou de mínimo de funções quadráticas em contextos envolvendo superfícies, Matemática Financeira ou Cinemática, entre outros, com apoio de tecnologias digitais.;unidade_tematica
Matemática;Ensino Médio;1ª série;Competência específica 5;EM13MAT504;Investigar processos de obtenção da medida do volume de prismas, pirâmides, cilindros e cones, incluindo o princípio de Cavalieri, para a obtenção das fórmulas de cálculo da medida do volume dessas figuras.;unidade_tematica
Matemática;Ensino Médio;1ª série;Competência específica 5;EM13MAT505;Resolver problemas sobre ladrilhamento do plano, com ou sem apoio de aplicativos de geometria dinâmica, para conjecturar a respeito dos tipos ou composição de polígonos que podem ser utilizados em ladrilhamento, generalizando padrões observados.;unidade_tematica
Matemática;Ensino Médio;1ª série;Competência específica 5;EM13MAT506;Representar graficamente a variação da área e do perímetro de um polígono regular quando os comprimentos de seus lados variam, analisando e classificando as funções envolvidas.;unidade_tematica
Matemática;Ensino Médio;1ª série;Competência específica 5;EM13MAT507;Identificar e associar progressões aritméticas (PA) a funções afins de domínios discretos, para análise de propriedades, dedução de algumas fórmulas e resolução de problemas.;unidade_tematica
Matemática;Ensino Médio;1ª série;Competência específica 5;EM13MAT508;Identificar e associar progressões geométricas (PG) a funções exponenciais de domínios discretos, para análise de propriedades, dedução de algumas fórmulas e resolução de problemas.;unidade_tematica
Matemática;Ensino Médio;1ª série;Competência específica 5;EM13MAT509;Investigar a deformação de ângulos e áreas provocada pelas diferentes projeções usadas em cartografia (como a cilíndrica e a cônica), com ou sem suporte de tecnologia digital.;unidade_tematica
Matemática;Ensino Médio;1ª série;Competência específica 5;EM13MAT510;Investigar conjuntos de dados relativos ao comportamento de duas variáveis numéricas, usando ou não tecnologias da informação, e, quando apropriado, levar em conta a variação e utilizar uma reta para descrever a relação observada.;unidade_tematica
Matemática;Ensino Médio;1ª série;Competência específica 5;EM13MAT511;Reconhecer a existência de diferentes tipos de espaços amostrais, discretos ou não, e de eventos, equiprováveis ou não, e investigar implicações no cálculo de probabilidades.;unidade_tematica
